time,idStation,meteo_data.mean_latitude,meteo_data.mean_longitude,meteo_data.mean_temperature
2020-04-11T12:00:00.000Z,19001,43.15619999999999,-8.68536,15.86
2020-04-11T12:00:00.000Z,19003,42.7848,-8.43471,15.116666666666667
2020-04-11T12:00:00.000Z,19004,43.55429999999999,-8.20332,16.076666666666664
2020-04-11T12:00:00.000Z,19005,43.307987,-8.27649,14.406666666666666
2020-04-11T12:00:00.000Z,19008,43.0019,-8.6992,13.723333333333334
2020-04-11T12:00:00.000Z,19010,42.8014,-8.83688,16.353333333333335
2020-04-11T12:00:00.000Z,19011,42.7948,-8.71041,15.246666666666668
2020-04-11T12:00:00.000Z,19012,42.6747,-8.85457,16.773333333333333
2020-04-11T12:00:00.000Z,19014,43.4569,-7.34011,16.143333333333334
2020-04-11T12:00:00.000Z,19015,43.40540000000001,-7.50204,13.233333333333334
2020-04-11T12:00:00.000Z,19016,43.37460000000001,-7.64468,14.68
2020-04-11T12:00:00.000Z,19018,43.031902,-7.187796,12.14
2020-04-11T12:00:00.000Z,19020,42.79670000000001,-7.38156,18.456666666666667
2020-04-11T12:00:00.000Z,19021,42.6144,-7.718320000000001,15.363333333333335
2020-04-11T12:00:00.000Z,19022,42.5354,-7.70489,16.5
2020-04-11T12:00:00.000Z,19023,42.4631,-7.28717,18.266666666666666
2020-04-11T12:00:00.000Z,19024,42.720400000000005,-7.83161,12.743333333333334
2020-04-11T12:00:00.000Z,19025,43.4373,-7.27927,17.006666666666664
2020-04-11T12:00:00.000Z,19026,42.3592,-8.11845,18.849999999999998
2020-04-11T12:00:00.000Z,19027,42.10178,-7.71769,16.080000000000002
2020-04-11T12:00:00.000Z,19030,42.3521,-7.156670000000001,16.736666666666668
2020-04-11T12:00:00.000Z,19031,42.4295,-7.836479999999999,16.38
2020-04-11T12:00:00.000Z,19032,42.3124,-8.06676,17.93
2020-04-11T12:00:00.000Z,19033,42.3876,-7.43197,16.003333333333334
2020-04-11T12:00:00.000Z,19037,42.2111,-6.991789999999999,13.156666666666666
2020-04-11T12:00:00.000Z,19038,42.0672,-7.47249,17.26
2020-04-11T12:00:00.000Z,19039,41.980373,-7.285579000000001,14.543333333333335
2020-04-11T12:00:00.000Z,19040,41.8982,-7.188010000000001,13.286666666666667
2020-04-11T12:00:00.000Z,19041,42.0175,-7.04891,13.293333333333331
2020-04-11T12:00:00.000Z,19042,41.9617,-7.89539,14.54
2020-04-11T12:00:00.000Z,19044,42.2399,-8.13087,18.206666666666667
2020-04-11T12:00:00.000Z,19045,42.1804,-8.52493,17.143333333333334
2020-04-11T12:00:00.000Z,19046,42.5399,-8.78443,16.263333333333335
2020-04-11T12:00:00.000Z,19047,41.93873,-8.78974,16.133333333333333
2020-04-11T12:00:00.000Z,19048,42.1341,-8.26359,16.583333333333332
